pitchfork_id,album,album_id,artist,artist_id
95,love in the time of lexapro ep,2f3Olo7eaVxnmgaencFKmv,oneohtrix point never,2wPDbhaGXCqROrVmwDdCrK
96,the lillywhite sessions,4PUmLDHOz5M2CxUo78gvJg,ryley walker,7xwppARWdjgnJSKLhbGzFc
97,acrylic,69GP3by8YMB8yz0pG03DWl,leikeli47,0DtXHIvJ8NWBg5pGvsgWnR
97,acrylic,0sW6N1HYRSTkhsXyHFNLFw,leikeli47,0DtXHIvJ8NWBg5pGvsgWnR
98,ghost box (expanded),2ypsEHt8fq0qzTSvyQqVvb,suss,3qb5O9pLE0urqttdq4CqLS
99,moondance,5PfnCqRbdfIDMb1x3MPQam,van morrison,44NX2ffIYHr6D4n7RaZF7A
100,wham! bang! pow! let's rock out!,3LYVq2ARiV2gMvBhDfYn7A,art brut,1gxXzfykdtDuod56hPkYyr
101,ghost forests,5qrVvGnaqle3rNRrODJ3ox,"meg baird, mary lattimore","4NkfNPTsDtbPntbU1pBYVt,38MKhZmMRHAZRz8LqtKIBw"
102,love & work: the lioness sessions,5o0iiQXouNxHX9fpV9cwDD,songs: ohia,3uQ5cxFHxXddqPL58egs1z
103,caution,64zK6tmksJw9gNZR0L4DVx,mariah carey,4iHNK0tOyZPYnBU7nGAgpQ
104,music inspired by illumination & dr. seuss' the grinch ep,05qQ4Sl7LjxDhZFB1ChVvH,"tyler, the creator",4V8LLVI7PbaPR0K2TGSxFF
105,lillyanna,2tsAo6YXbFha5LKr8PuIgt,teddy<3,"62FaS5AarFCrus8LxSVKKW,1YIpZOfyHXMUgUaxxxgbaC"
106,grapetooth,305RKijLp4VcdyJs3m0W6J,grapetooth,2JcgT3bbIW7SctN6eQI2eh
107,delta,4cKEpUZp7REMrSjd4ICCZz,mumford & sons,3gd8FJtBJtkRxdfbTu19U2
108,superstition,2GkBRdQaUgQ1SIANTRqXuV,funeral chic,24gLB3aNxsJ5za4jatSSrv
109,sinner ep,0ijTmDOYP69IA5S8F6EZ5H,lil tracy,5g63iWaMJ2UrkZMkCC8dMi
110,"shiny and oh so bright, vol. 1 / lp: no past. no future. no sun.",43Ov5N3lHVLZj8sUpFvihN,the smashing pumpkins,40Yq4vzPs9VNUrIBG5Jr2i
111,lover chanting ep,62qMaZERK3xLfIHp8m6iHN,little dragon,6Tyzp9KzpiZ04DABQoedps
112,2 minute drills ep,2Of1nVKibGxmoplMFdNJri,"allblack, kenny beats","1cutd8e41XvxXnFPOFIxMD,1rHOtdmGNr5vcYNw5v7QGC"
113,negative capability,499WhswdiHAwE2uBcOcTUh,marianne faithfull,7mlge4peaoNgzTsY6M32RB
114,hellboy,3PGFdp8MUJ25eJjUl0O58X,lil peep,2kCcBybjl3SAtIcwdWpUe3
115,cocoon crush,4UnzkNMDNfpZDQS0b0OBh2,objekt,44z1nVVXZE8d4njcQmQLWc
116,black velvet,400loE3SctqEMczKAB8IKj,charles bradley,462T0buQ5ScBUQCRpodDRf
117,hated: 2008-2011,6hnI2pVw1n8rglpu3RM34N,the men,30XB6UJMhn7v7ZDX2GlIsM
118,jazz in detroit / strata concert gallery / 46 selden,3GsA6S0IkUGzE4xjv50256,charles mingus,1W8TbFzNS15VwsempfY12H
119,oxnard,3rqqwtJE89WoWvMyPTvbZc,anderson .paak,3jK9MiCrA42lLAdMGUZpwa
119,oxnard,470YoR7n18n3xyQTsUxdlV,anderson .paak,3jK9MiCrA42lLAdMGUZpwa
120,a love letter to you 3,6qRbGZqJ3aQY8N8bcHc1ug,trippie redd,6Xgp2XMz1fhVYe7i6yNAax
121,towards the shadow,3JU3DyI8NSkjn7nOzATH4C,wume,4BDUWS5oEQ04wFPDx3JM93
124,eden,6sWz3hjGjLYCtcnPPuRe9i,cupcakke,76SlrtEaq2oViRXulxjfuM
125,passion,0ZrkPnny8EIkeiMBZBFg2T,demdike stare,4waYjUUd6ydX8OJwsr54iE
128,this is my dinner,1OCE83C2l4g7kRxTrkSfND,sun kil moon,4G0XDEk7RbA4BBCTs917U9
129,fetti,3JgtFZroTUGoklTtb2xOne,"freddie gibbs, curren$y, the alchemist","6X8WdFjrNhXATMDSs26aCc,0Y4inQK6OespitzD6ijMwb,0eVyjRhzZKke2KFYTcDkeu"
131,bought to rot,1VlWU6EwPB5bR167AQ2gI8,laura jane grace & the devouring mothers,6gqIFR26eaIdQYT3Z9w8kw
131,bought to rot,1gtgEIbUzdE4V5z7GsL31S,laura jane grace & the devouring mothers,6gqIFR26eaIdQYT3Z9w8kw
132,limpid as the solitudes,45iHfoJPEQlkqAwDGRMANF,"félicia atkinson, jefre cantu-ledesma","5YQURNvswNpWWUWyeNT7we,5MqgtmMdtrsZIQpZzLhpX5"
134,humble pi,1iL6YjoXoix5ynEgqquhkD,"homeboy sandman, edan","5s1QeAf7U5ELP9PTeLaicb,4LSixDzXl43EzlPU2EydWs"
135,noir,5rVlqi2fHOmWB764N8PsWF,smino,1ybINI1qPiFbwDXamRtwxD
136,elastic days,5T45RWXchmnI07KaRemCsL,j mascis,1PokjXeIq2zVosXbTEaNlx
138,poison ivy,3pa5gld04OzSqSr34TDW7J,yung lean,67lytN32YpUxiSeWlKfHJ3
139,toxicity,6jWde94ln40epKIQCd8XUh,system of a down,5eAWCfyUhZtHHtBdNk56l1
143,shush,20rK5TyanE9JJrGdaKk3MW,rrucculla,4DyRwqRYLu9youbREKFzNU
145,queen of golden dogs,4wVHohBynJ5eFHw6Cc1WzD,vessel,3CVP7vT9JUFGLj8MgiVKjY
146,poison,7wQWfHMlE9OVghvW74yfz3,swizz beatz,2cADQgiLMjNhbsfeN52Bf3
147,you won't get what you want,7w7ZTlk8YLc0OxviTp97qA,daughters,1LhK7wn59Hq6GNN4sUS3ih
148,el mal querer,355bjCHzRJztCzaG5Za4gq,rosalía,7ltDVBr6mKbRvohxheJ9h1
149,wild yout ep,7faxJ7A3U1PP0ZoFQtRcYP,flohio,7qffELscxpltKCso3ByH67
150,heart shaped bed,5GnD7cv8r3hXDsFzo1ETkd,nicole dollanganger,0MfC3pip8rY8OFLJVVNvBO
151,ox,1G9HMZ2u705NwXpXv9oudN,matt ox,2J6pigOrBmKQgqJUY5UM7r
153,the last rocket,5XRCcUfwtLNQflDd9cfz4U,takeoff,3EW0kQ1skZiK1NHg3Spt9J
155,two houses ep,3y3ZIjxZF2gP6eLp9KsLCY,1010 benja sl,7xBrMNV9UKo2THKIk9xpBK
156,overload,7y38i89ZhdCh0k9qsvamz8,georgia anne muldrow,2RdnkH5txHb9c4vGwq0I31
157,white bronco,1RpE0cvRLrWxtaGeUjWqgV,action bronson,7BMccF0hQFBpP6417k1OtQ
158,lost ep,03nFfkhtHqQZZqprep3G6r,brent faiyaz,3tlXnStJ1fFhdScmQeLpuG
158,lost ep,20pvL8CUy9IbeNjgNkHaLA,brent faiyaz,3tlXnStJ1fFhdScmQeLpuG
159,no tourists,6DAq2tDWMqPP7MTdb3aIDi,the prodigy,4k1ELeJKT1ISyDv8JivPpB
160,interstate gospel,0IXxmmlfSQxgJNWnNjHhgJ,pistol annies,2wSgVsgLUZeDJwoLcPO7ny
161,ultraviolet,0dfCsSXhtcdAyW7ODD4Aeu,kelly moran,1SFqXNEGetmMW6VPZseNqy
162,dionysus,1l2ZBaHPhtAd5HE4n2LpRf,dead can dance,6sq7prp0tj9Abn89khmfja
163,thresholder,6fyBmyYpZCA4ytFbgwLrEM,ian william craig,0romFcKJdf5jOe6S8row0Q
164,supa dupa fly,6UkdyvPElK6JDkyeRClbI2,missy elliott,2wIVse2owClT7go1WT98tk
164,supa dupa fly,7og33jtAyvtoMS6RWXpSo3,missy elliott,2wIVse2owClT7go1WT98tk
166,...and justice for all,4Cn4T0onWhfJZwWVzU5a2t,metallica,2ye2Wgw4gimLv2eAKyk1NB
167,crush crusher,01idfrJj7v6TkDdNmRaC9h,ian sweet,6mrOjLZyPub9LcecUarcMD
168,alone at last,1zgwJ6eLJPv6aT88oZ8zoU,tasha,4ZbFpxbORhzU78ve8e62Ej
169,fm!,1XGGeqLZxjOMdCJhmamIn8,vince staples,68kEuyFKyqrdQQLLsmiatm
169,fm!,1HB4naIXCKcUtvBK4Gmcke,vince staples,68kEuyFKyqrdQQLLsmiatm
170,aviary,6icpwcJQWK4nq9Xilk4yRu,julia holter,0bsV0sUjnCuCTYOnNHQl3E
172,salt,0Y84kaqbFWl8lnnUyooYRh,mr twin sister,5ltJZgIW3OkY5WvuzX5MYz
173,premonitions,3nWDfV4stC2VQopcuHjJmO,miya folick,1jFVu6Z7wmwywivOeBTSIV
175,9,4Rn3FMChOAZIvmbodBnv7O,saves the day,5gWhlJBlLQGLOgYWO8lwCU
176,primary progressive,6NWGbHxn3kHVxuwUcAzkmu,mr. mitch,2XiGESIh2E2ockoVUG4NGv
176,primary progressive,1BcpgO6CQd4eK67KJm6JtR,mr. mitch,2XiGESIh2E2ockoVUG4NGv
177,saturn,5rojZ5uUIKKkfNsFT92Vld,nao,7aFTOGFDEqDtJUCziLVsVC
