pitchfork_id,album,album_id,artist,artist_id
7140,i wasn't born to lose you,7cQBIHFaD2DEU1J1xXDgmI,swervedriver,0Sd7X8SxWV0AyDLbvd4uEu
7140,i wasn't born to lose you,5DldsbiaRtzyk0vQuDvb3V,swervedriver,0Sd7X8SxWV0AyDLbvd4uEu
7141,behold,5xwcTJ9UbjWUSRRy98IrLx,oren ambarchi||jim o'rourke,"1fIzM2bmsXG77E5EMPtdKW,46urSPEzIrRVqKqciwOq2f"
7142,fresh blood,1lxuiXUOuREZ0ezwM0t2RS,matthew e. white,58mMrwemoGIcDpvfHe46u4
7143,perfect abandon,1RXQozpFVCMeZnoH4I0GlW,tom brosseau,2N8B0dQLfpwOtput9mRlko
7144,the door behind the door,6ugQ6U3uoS4DEGRv4nIHzF,the black ryder,2zeqIkvxRPi7TrckJI1HPJ
7146,"melbourne, florida",4xcqP7mqA3zF0camxgwQBo,dick diver,25EoR5bxufGZD3RYMSTpV9
7147,policy,3skSkUIi340Fp7KzUAxTBW,will butler,1POwuKLQ9xhMZzIYElNtWp
7147,policy,0zMxt0W04xIi3nKiABwdqW,will butler,1POwuKLQ9xhMZzIYElNtWp
7148,metalepsis,6lZ7aaXrJ02N0i025HeiH1,eartheater,18ca9d5EU5R1AhVKPR1cm0
7149,sixteen chapel,71IrVAE4sHnC6sSyhTeKPi,crookers,3o1cwVQfiDWafhYA02k13C
7150,valis,5J9nc32bwfpdWbngHxyPrz,mastery,5jxRN3C5M17Fnm1J3eXk04
7151,universal coolers,6oakoSESS8RaMJApFMj61A,radical dads,3l5bi8UbjIt6pd4EAnxDtN
7153,faintly lit,11faVeX3zaAzxlT17DABol,rima kato,3kNwnJtTchpAM5goq563xP
7154,the republic,2UYd4UPZSbn1zEIuxph3er,sam prekop,4Vtlz5IfA9y4EBwmp20wwk
7155,shadow of the sun,77EzjjcV0HtQPnLiAdRtmG,moon duo,4ipKeGoyPCcpEblETS4qLu
7156,after,3EW7MWPhBS399EFYTlv6y8,lady lamb,2wunbYU5KWrpI7RCRBkwF0
7157,aureate gloom,0srjjj6eDgNMZRLppF2T11,of montreal,5xeBMeW0YzWIXSVzAxhM8O
7158,music for amplified keyboard instruments,7voTf1EYuepIVgubfJt0ID,david borden,0qMXrYbyStA8VDl8JrxR0N
7159,true romance,68bxgcOiE9rYJ7LtPnid70,estelle,5T0MSzX9RC5NA6gAI6irSn
7159,true romance,1fMbBgpKPHA8HYyWBPVO8U,estelle,5T0MSzX9RC5NA6gAI6irSn
7160,shades of a blue orphanage,6jXNB46aXlL2oWY03GtFHy,thin lizzy,6biWAmrHyiMkX49LkycGqQ
7160,shades of a blue orphanage,1fTR437QbVTVVRpsVyYTml,thin lizzy,6biWAmrHyiMkX49LkycGqQ
7161,revisionist,5SXStYnNtl7Orai16QeSS8,sannhet,2YR1A7bOMmkTfZXVVRgfNj
7164,wool sucking,6SQcEeRw25hAt0RJUJyO2h,eula,0WmZwvr8L5YNmgsZOUTEsq
7165,lead belly: the smithsonian folkways collection,6X1f7MHfF9JIk33D0xhPmK,lead belly,3Ovf2lytXSXWFM2cwsJACC
7167,another eternity,5ydKh3bO3jF6oZWkBrzwpn,purity ring,1TtJ8j22Roc24e2Jx3OcU4
7168,the long goodbye,0e9ehDyuMKEt2Kgz4v61j1,an autumn for crippled children,7yMpYMZTr6Hm1Dm5CR0CRZ
7169,o shudder,2UJFjPXyQYiUBO1Zqs7E0p,dutch uncles,77bjO3iNEdkJfszgcf6YnB
7170,dance 4 a dollar ep,0c410wUnviDyd8nBP9SicI,mndr||sweet valley,"7gQNLR8mykA1KjGClbPYHe,0Rh2F37PiLjhYaERywNulu"
7173,citizen zombie,2o50w1lBfb1aUe1adxIapF,the pop group,3fBmq4xVcd346QvErp6fko
7174,the cliff ep,28h06RfV7vMsQvWhcxkYI4,pelican,0Gq06EJlfPumvCdMsnkJFp
7175,what happens next,2tpWFg4uXYKT7RoPcavtxu,gang of four,3AmWjMXXtBJOmNGpUFSOAl
7177,future brown,122tOxM4tdKNXLwuImfnSz,future brown,5WqNY6156QUWkqhrrie1Bp
7178,terraplane,3JPaRHvPKF0iu7L9bTjJy4,steve earle & the dukes,2UBTfUoLI07iRqGeUrwhZh
7179,joey,3QIHH9xbYckBDqfx8UHImo,tica douglas,0I1zfCLOJPf4ZxpA7FH94h
7180,earthee,3MOZwEtthWfQToFXFkb00G,theesatisfaction,3H1MzPCZZQ0SKoKQlTNfqa
7181,seasonal hire,2QsROTjpIZO0bBYmHZ3tqz,black twig pickers||steve gunn,"7uLXW75DlTRahz2WKJZGeO,5M49KBg6FogkxrK5NAGzpa"
7182,dark sky paradise,1j2x7FJXTgUT0X5hZ8TDXE,big sean,0c173mlxpT3dSFRgMO8XPh
7182,dark sky paradise,2A7c79XQNG7Mai20YugpAF,big sean,0c173mlxpT3dSFRgMO8XPh
7183,i want to grow up,0JWwusfJcOwwMsd8Cqcpaq,colleen green,0LHZaUvES8NniRWNuhHNJl
7184,over easy ep,7xpEGpoDNnl9musMPK59ic,diet cig,6ommlbuccgdiKSgjvVlQ4W
7185,wild strawberries,4mvgOXHCc493QzaAGVnZ4X,eternal tapestry,1UBacdlx682ZQ140bEKFX5
7186,archive series volume no. 1,7oEWciAL7LI4uFVNx0dHv8,iron & wine,4M5nCE77Qaxayuhp3fVn4V
7187,led zeppelin iv,1Ugdi2OTxKopVVqsprp5pb,led zeppelin,36QJpDe2go2KgaRleHCDTp
7188,nadastrom,31EMCRscbHIR7d5U62mfIj,nadastrom,7K24SZIaVAEAuB8UamlagK
7189,ibeyi,4VrxiS9RcvqQCdIfww3HKR,ibeyi,5Q8NEHGX70m1kkojbtm8wa
7190,rose mountain,3XSkwmy0nUXJcLCuz7JvnN,screaming females,3pZ666b6CyO1KGpVYirY0t
7192,gliss riffer,7c0DRALsdT9K7FLQBTR9PS,dan deacon,5Z3IWpvwOvoaWodujHw7xh
7193,great big flamingo burning moon,1HSoDLxFcs11TSTYFfZAJ9,the wave pictures,4MOV18YgNAGUBCJi0MIrHw
7194,rapture,3OIeaal9Z6D1psmxbJFs1A,tropics,0d00ssafltw8HYv2zxe4fD
7195,should the light go out,2vFychXP0Slvqr4Rm9VMPc,twin river,7i3tg1j41I5so9HYgRf5Zz
7196,"whatever, my love",4mYxC4PqlK3tfXLs0MDycm,the juliana hatfield three,3Ei1YRXKbNvyTsFVkSnP84
7197,bad news boys,1RCFd3FwvpOMk0PzShzN5A,the king khan & bbq show,4n0gvapwYbRpzU5Ov68B6P
7200,guitars and microphones,3Ct4n28FnTdnd1Nu6u7hH0,kate pierson,3qE0gnM1Y16ZdniN0nkLgD
7202,live at the music hall,0UNAyVVV4io2tcSFbEagji,phosphorescent,57kIMCLPgkzQlXjblX7XXP
7203,comb the feelings through your hair,3okFRu0yE9frCtVEVdOalW,grooms,42LA2N7H0aUQc1Fs80R5Zt
7204,carter tutti plays chris & cosey,4rbmJipWCVVDfpOtxuyM3L,carter tutti,3uFT3GJaKjAvabdMEsibon
7205,tragedy of the commons ep,4z2O8eZzNh4wlPRNhkEWqy,felix k,3KylRrokQ7wO8EpeLqrZC2
7206,a distant fist unclenching,7wWkp0ZkfpOkhPwHWJnKKh,krill,6fYCTfRkkNoUd4ZekQRXaO
7207,vestiges & claws,3mDpDgTVy3Lo6fdqoTr215,jose gonzalez,6xrCU6zdcSTsG2hLrojpmI
7208,fortune,21sAaqPuqZpymLBaAahxXi,damon & naomi,6G9fFcgoCm8I7nkYMul4sE
7209,early surf,76QokTDdSqn6fMN4O7vzY3,axis: sova,26mE22GR6hJgqoVokZYmRM
7210,shuvit! ep,26ASz3tDyICZ3CaWLCEoLX,dan lissvik,01h9jm5CrO5E0Z841iuKA6
7212,if you're reading this it's too late,0ptlfJfwGTy0Yvrk14JK1I,drake,3TVXtAsR1Inumwj472S9r4
7212,if you're reading this it's too late,5bqZfS9HUBTtxW0UiG05qC,drake,3TVXtAsR1Inumwj472S9r4
7214,supermoon ep,2qxHbPkJbXIGlC940RWehf,s. carey,2LSJrlndCuTpdEluvYHc2E
7215,the mainframe,5hVm3w9whhuOW0uDY5GGRj,joker,6S5jf5noKu0JJjLLVUCZqP
7216,picture you,5Wc6k0uTvL4C0zaccreJVQ,the amazing,16f3WYlA4miISj20MG5J30
7217,sour soul,7gP4vkln7Qmbycgx8WwTzL,ghostface killah||badbadnotgood,"65dGLGjkw3UbddUg2GKQoZ,6FD0unjzGQhX3b6eMccMJe"
7219,tangier sessions,1EyETbRVWQVc5sNBZ8TeYf,sir richard bishop,36GbLKvZbVebDmu6hS6Zfa
7220,transfixiation,0nU1aHZstSzF9IlMxvALMO,a place to bury strangers,3kx1S2P2Qq3a9bG4DGsAjR
7221,body pill,4Ra9dhQNfDnAWAscN82NPm,anthony naples,20bB5IFRjHw1EIAHvZ3tgd
7222,the moon rang like a bell (remixed),2DZNrOJ9LheAWZFo3qhIe3,hundred waters,108ugtkRFQzP9nGgNiyERO
