pitchfork_id,album,album_id,artist,artist_id
68,#7dj (7 dias en jamaica),7vZC8PTQUCcw3687OxqY98,maluma,1r4hJ1h58CWwUQe3MxPuau
69,shiesty season,2UwJ4Nt10VStLczYefhcEV,pooh shiesty,5F1aAS1duwlzExnPs3l2Xe
69,shiesty season,55WCJ7ddhO0SFk8DXaKWMx,pooh shiesty,5F1aAS1duwlzExnPs3l2Xe
70,subconsciously,5zIPpR6ufwhSM0RV1wcrhw,black coffee,6wMr4zKPrrR0UVz08WtUWc
71,deep fried grandeur,0px7SavS6aoOTscDVicLor,ryley walker||kikagaku moyo,7xwppARWdjgnJSKLhbGzFc|0hrb5WRiNlj8vh3WnCgXFq
72,the cinder grove,4kdThXJm5CcNDYbQ992VML,chuck johnson,5lRVe4YjX70hurTNtjek0f
73,for the first time,2PfgptDcfJTFtoZIS3AukX,"black country, new road",3PP6ghmOlDl2jaKaH0avUN
74,"me and ennui are friends, baby",4pNa3AVRsruf6p26rIpFl0,sarah mary chadwick,1UDmSmzxcGZxP3IYpafgpn
77,medicine at midnight,1FyNZvJ6MHO01kl3ySMPdc,foo fighters,7jy3rLJdDQY21OgRLCZ9sD
78,start walkin' 1965-1976,1J3CtRxcG9Tkuw2xQ59NEk,nancy sinatra,3IZrrNonYELubLPJmqOci2
80,step ii,6y64gP67AegGu2rspM2GHo,sylvester,5TGTpu4g8siFOIctZuQO7y
81,good woman,66A7X1EqFQEEvuE5Nezqrl,the staves,5G49Sq5mMzAkGL4ZP6eVPY
82,ignorance,3KeR5BDM2giFr8zoSXBrgE,the weather station,39ZEMGRv3pIYTYKEhr4Abu
83,gestalt,6zussdXPeP3bEAaeiDGeAZ,ryan sambol,1nZXSOukqDaMYnAKVuMiCo
84,somewhere,5EEJTevDqbOU2iGfq26d0f,sun june,0UIQXpn5oXhmpgbUDFzaLb
85,yellow river blue,1rJZa2XZIhS4ihaI5lvrgl,yu su,69zPIMRgsZieOHFtHtvnj0
86,tha wolf on wall st,41bBQZueZm6V7ellQ37jAA,tha god fahim||your old droog,0qLTeI81hEhEK1PK3WOf77|20dRvQDfCTLJU0pgq13ZYp
87,rebirth of wonky,6xRkZqaVU8IzXTz6AnHxtB,cristian vogel,0eNVBq4ee0qY2FCY3oSorx
88,music for parents,6U19UWySzpEh3QZtMC75gM,florian t m zeisig,6ufIfvoo0cRpP8v0XAG6dv
92,uppers,42tqnrA3ZlajJn29eE2Qqg,tv priest,61ujMGJVHgF9LPrIZw4MaI
93,obscure languages,0pABXfkOVhy2VBfupniDdI,gacha bakradze,6dZmlzI1H5SGdkQ8dWRY76
94,sound ancestors,5ftKZ7X2vjjJ1HFQYQn1UF,madlib,5LhTec3c7dcqBvpLRWbMcf
95,carm,4YRae7DKDb8FQ291vQ2CRY,carm,3596asOGwi58IfCICpBbQZ
96,we are always alone,6luveNSKdzgv80ZqQYsIgA,portrayal of guilt,1Uwe1MbiKnPHAFh3qMWuNp
97,invisible cities,5jZGc1A6FrsN8qssSxxTce,a winged victory for the sullen,13CMfEeq8AC6ryGOPODqE1
98,ok human,0dL9rGQxUeIqpiUndXaQLl,weezer,3jOstUTkEu2JkjvRdBA5Gu
99,vertigo days,5Kba7KaiVxd5n7JIPFVfmY,the notwist,1o4xLcugkCtDDOw7POAMha
100,collapsed in sunbeams,42joEEymK7EIHODfNB4yug,arlo parks,4kIwETcbpuFgRukE8o7Opx
103,disco se aagay,1CSL93H271K2R2Zulnfhbz,nermin niazi||feisal mosleh,2f0Na0bu9XDoSqZ9ypr7oa
104,on all fours,6DcAHOjKGAzytkGp7DNrbE,goat girl,1ukEEwzjucRtFTxiw2DrDZ
105,los dioses,28adqly9V7wm5DFr7hlqtK,anuel aa||ozuna,2R21vXR83lH98kGeO99Y66|1i8SpTcr7yvPOmcqrbnVXY
106,painting the roses,6I6figjHFi8YTnnnlGNYye,midnight sister,79CshY6jZ3VzduOOSCRhm4
108,urban driftwood,233gqBTj1syIvhppH8NV7w,yasmin williams,4j8CsPzssbM8TCjSvgnmSs
109,going to hell,6Ym7QrzSSVmzG8TVPk57WS,lande hekt,3RU6wsoh0bm0gZFHJiYRmq
110,ninja warrior,0e3VqpSAnYm5mmzVHsvYGD,yn jay,3gIWD9hK0VEhgsSrLu19PU
111,a magnificent day for an exorcism,03KhAuhVy2MWoQuHh7w29m,pharoahe monch||th1rt3en,4nq7xzpTFjnWhu14U73Fcw|5DKuVtlpDH0agZQUFDy8O7
112,longway sinatra 2,5B0QwDeONS8Awmlo0sevwd,peewee longway||cassius jay,0xTcxl35DKXUeYRWqY10w6|1d0f2TQJF6CgmJ9o52kH4x
113,j.t.,02DqMqXTuEauf2EQsHZtmB,steve earle,2UBTfUoLI07iRqGeUrwhZh
114,the blue of distance,0l75LSipQXsxxlOAKvI3iW,elori saxl,6ToGjPfiUS10Zds9xirvm0
115,cheater,59vf7ECdQd6ZIbfc3zPwey,pom poko,4RkC3KmYWnr6PM1FM5Shwz
116,palberta5000,0bF0MmOAxVT4hBlareepVq,palberta,3P9RPqVK0w0CN5SqlQ6j0f
117,sketch for winter ix: perlita,4v9uUlcfLWHzhZfmoTjAz8,carmen villain,4Ps6q34DtWOueT2tJtwE5l
118,anywhere but here,2BzBkJKGJa85HT4ECrIC7F,nyck caution,1ZyUXvaBXUsIZ3JD6jYGkt
118,anywhere but here,1MwJIFqjV9s2ITU1UwIcPv,nyck caution,1ZyUXvaBXUsIZ3JD6jYGkt
119,trees (50th anniversary edition),4y1KQVkPg3fRoykDx2S9PX,trees,1GnREbi8RRTdrtoDIs98EN
120,home,7bBGtsRDuDXdr0glqgdIlx,rhye,2AcUPzkVWo81vumdzeLLRN
121,kissing rosy in the rain,50FEEQKJa8YI9bfKDSxmuz,mason lindahl,1JHWVGXM8J7dAaLZpCqFcP
123,infamous angel,4LluPNK62d1cUvD1ZL46bf,iris dement,3NPZs8XgXtaWslUcnIw6rY
124,solid state logik 1,1kJY7mRPwF5eJOf8DMZdwa,the klf,6dYrdRlNZSKaVxYg5IrvCH
125,cooler returns,2ofh6hffQvD5vD3SqXENYI,kiwi jr.,4CMdLKWNEoNSLpaJ6QMWYy
126,isles,0EdtTRCl3J22AnWrNpH1w9,bicep,73A3bLnfnz5BoQjb4gNCga
128,full circle,43wmTGW0rhS0lQH9fpKgKN,kasper marott,5LE74dLXX7vQIyPK4gkv8X
129,two saviors,2XPFEnQ9PcyWPIrJJnAkrX,buck meek,4mYY0UqYdvgdz60psupYBR
131,demidevil,438ToDoVaJH5aTIXXrlDyI,ashnikko,3PyJHH2wyfQK3WZrk9rpmP
132,nobody is listening,2yuQqhSklmfWgn8lmJNk5t,zayn,5ZsFI1h6hIdQRw2ti0hz81
132,nobody is listening,3uMWm5YRiYJFoqji7wYKsR,zayn,5ZsFI1h6hIdQRw2ti0hz81
133,no place,72i4MgStHJU8z5aMrsbUOj,danielle durack,6GW3s0BFKxz18pDxGXPQnG
134,the seven foot tall post-suicidal feel good blues,5PrUCse3oCqj2I5zwkH5kH,nancy,6HN4w8eC0IVDYprG41CKh9
136,maquishti,52xnMW8ir7yfyuVzUSpeTZ,patricia brennan,4Q7mKhsHlU8ku3jEL0oVee
137,jailbreak,2TCSZn8ArTdDhXYhsTNBPm,thin lizzy,6biWAmrHyiMkX49LkycGqQ
139,drunk tank pink,7hl54HF6Nykh5IDrbqhiJX,shame,4IeWU3NYBI9mISFVhzXG8f
140,kill streak,4raKDuQkjbPIaeRBzOKOpY,tony shhnow,6w1PsA3Lux2vlfaymj66w8
141,parallel,1xrXrgQDQzTlGrDYhX8ikT,four tet,7Eu1txygG6nJttLHbZdQOh
142,dangerous: the double album,6JlCkqkqobGirPsaleJpFr,morgan wallen,4oUHIQIBe0LHzYfvXNW4QM
142,dangerous: the double album,1qW1C4kDOXnrly22daHbxz,morgan wallen,4oUHIQIBe0LHzYfvXNW4QM
143,heaux tales,5g9YhHW8tE7Tcslgxsk5u9,jazmine sullivan,7gSjFKpVmDgC2MMsnN8CYq
143,heaux tales,1btIckWsQDd7fAx0BBZF0n,jazmine sullivan,7gSjFKpVmDgC2MMsnN8CYq
144,petrichor,3mJlfBm0QlsHKGWCD0xA0o,heather trost,7rAxGyWTTI799jQ63IMEer
145,welfare jazz,6Kni5BJN0cqBMXqANtHGG8,viagra boys,2nAKP6etu8wXNnezKXgqgg
146,self worth,3jqz7Lpczl4NoUKm37OBea,mourn,6DV3jpGMhaFp3YJxpawB8K
147,song of sage: post panic!,7fdZwTbIUUVJ6Efrma3xlC,navy blue,5qRbfEf4Ooo19aRXKQzvUV
148,chain reaction at dusk,5ZHQ26B7GrALEvdtx2fymP,prurient||kelly moran,1SFqXNEGetmMW6VPZseNqy|00NwpiTtYKYzE6yEhSbFIk
151,ruff dog,1e8PvuiK4lZLOdeZkE1mqR,mica levi,29LOCR81IrdEJjCAeCEOU3
152,"come outside, we not gone jump you",2lZfraQhgw3sdUvHZChi53,father,10AY17ALos2o3akPqrPydw
153,i can't go outside,1p2LdU7Q9Aq8OjO8sfnVMU,channel tres,4cUkGQyhLFqKHBtL58HYVp
154,plastic bouquet,2ih2y265Nk7ipR1RZDRniF,kacy & clayton||marlon williams,7oJ1EabmX7ejrie3NBzn0p|5ENM4Vw9brkpcN51HtC8ga
155,brass,2xU8y7tprnryyZndlYNNns,billy woods||moor mother,4kANxfLenUobb7t5fHSrgA|39vtb2iiz3079nqfL5nfFc
156,after commodore perry service plaza,7uxuFsYZuMU4rkuXQzlLHf,baldi/gerycz duo,3W5JSivrknDg2W86ByUpdk
157,whole lotta red,2QRedhP5RmKJiJ1i8VgDGR,playboi carti,699OTQXzgjhIYAHMy9RyPD
159,real bad boldy,68HEnkMhZdKUY6GlSS7Lzf,boldy james||real bad man,4fpwOzxFRMVGfd197dKIdY|1AmknJ29fbA6ahZXxFCNLE
160,no driver,7nWOIJtPFYFxVVPpSXzRQk,i love your lifestyle,2gHsHeJxm4bTuS94fKQgB5
161,landwerk,6Wzo5msLvKSyvwckTIjRaU,nathan salsburg,2d4DsLfaKstHsimzDw0LyM
162,tim melina theo bobby,741roIjrflAKmW4Cxe1U3K,joan of arc,6U9PwS3WsiKBVewf7wtwIZ
164,good guess,76e0yvuj6mQqf9A4l2MxR1,winston c.w.,0KRAO9oZwmBKxMRDaGP4vR
165,pardon my french,0Oei3ZeGpEyq73E5PnPmvZ,jahari massamba unit,0wQu6RGpwgoD20qNxb4vwj|5LhTec3c7dcqBvpLRWbMcf|6e7BQ0gM6o8ecMXRZkXxlZ
166,first take,2ARWEOvaUgm4FSj25MpY6F,roberta flack,0W498bDDNlJIrYMKXdpLHA
167,untitled (black is),0GPmuVuCdC5hCsiuy1wXle,sault,1uRxRKC7d9zwYGSRflTKDR
168,mccartney iii,1P7h3400RJA3YZm8Va2884,paul mccartney,4STHEaNw4mPZ2tzheohgXB
170,the new ok,3gaivd3LY4Uy7nTBj642OS,drive-by truckers,1rXr1ZnvbRoYBaedIl9v4v
171,zooropa,0IYjMBLA9PgtXyRPlLmTDE,u2,51Blml2LZPmy7TTiAg47vQ
172,everything will change,0tUzItgIRUQ6fzuf57TAX8,the postal service,5yV1qdnmxyIYiSFB02wpDj
173,long haired locusts,4oCZ9Pg2iuyTrbXVvVkzj1,godcaster,0Vk7eJGOn9jys3qDnSPzaZ
174,no explanations,0bIDRQ0mvNC1DCTzg2l4Cd,kamaiyah,3XVpDdKav6C6zwlDXPhMEO
174,no explanations,1wHpE1tot8ke0R3KzVNz0d,kamaiyah,3XVpDdKav6C6zwlDXPhMEO
175,holographic universe(s?)!,4puO5oizBm6eXnoT0b2AE5,nonlocal forecast,1JvblrIAAeV5crgNp51W5q
176,what to look for in summer,6jDiltA5P1V8YiNhjy1NoY,belle and sebastian,4I2BJf80C0skQpp1sQmA0h
177,weird!,1KsMhtT6PWdFuMCiNLvWmP,yungblud,6Ad91Jof8Niiw0lGLLi3NW
177,weird!,6NMsIidI9dvKXSs3VUqhEO,yungblud,6Ad91Jof8Niiw0lGLLi3NW
178,man on the moon iii: the chosen,64nbgEEIcY4g1ElVLONJ0w,kid cudi,0fA0VVWsXO9YnASrzqfmYu
178,man on the moon iii: the chosen,7vLxDionyOHSDmYS7Wpwdp,kid cudi,0fA0VVWsXO9YnASrzqfmYu
180,evermore,2Xoteh7uEpea4TohMxjtaq,taylor swift,06HL4z0CvFAxyc27GXpf02
180,evermore,5jmVg7rwRcgd6ARPAeYNSm,taylor swift,06HL4z0CvFAxyc27GXpf02
181,anti-icon,3gEv1vpsDgaEo4TLuu0Lwz,ghostemane,3uL4UpqShC4p2x1dJutoRW
182,we will always love you,755yBlrk0Sz8tIgMMTgyr1,the avalanches,3C8RpaI3Go0yFF9whvKoED
184,pieces of a man,6gZlPB0fBBD75qUSKSFKs0,gil scott-heron,0kEfub5RzlZOB2zGomqVSU
185,feeling lucky? ep,0mWQGICfoe7XAWueJRuAgV,nilufer yanya,09kXLeOXRyfNQMXRaDO4qA
186,think of spring,5W5yys0OV0fFSg9VmIWfDd,m. ward,6nXSnNEdLuKTzAQozRtqiI
187,ways,2PqGGOZm4IPKiXzLZpJULH,xyla,7CmkZcKpESltjho1LZJgnb
188,ground aswim,13ehb1MnQ2228M4KOLj3ft,sinai vessel,5xNgzkAJDvyuU84bkv2e2V
189,live at the royal albert hall,7Heaa0B4KOxdWhSICTR2wE,arctic monkeys,7Ln80lUS6He07XvHI8qqHH
190,origin of the alimonies,5Q84MVz6dS62QsAzBiFTwY,liturgy,5PIuMlRY9PSLUSFzs6lQu1
191,hardwood classic,2SPrPcmFf9505xgGEp2h2k,baby smoove,15oLsNy8mZYaIukh4eDhXy
191,hardwood classic,5z30Y9j1lRZtWK89otAHZ2,baby smoove,15oLsNy8mZYaIukh4eDhXy
192,nightmare vacation,6mlRdEExXqk8Git4nghBSL,rico nasty,2OaHYHb2XcFPvqL3VsyPzU
192,nightmare vacation,0jJEiaA2W9eFhTXC1EGMqG,rico nasty,2OaHYHb2XcFPvqL3VsyPzU
193,wonder,3Lp4JKk2ZgNkybMRS3eZR5,shawn mendes,7n2wHs1TKAczGzO7Dd2rGr
193,wonder,09rnHOidxMuFfGogc3wZH1,shawn mendes,7n2wHs1TKAczGzO7Dd2rGr
195,el ultimo tour del mundo,2d9BCZeAAhiZWPpbX9aPCW,bad bunny,4q3ewBCX7sLwd24euuV69X
197,the hustle continues,6zFqKeygTGAmLEF2AXCfZO,juicy j,5gCRApTajqwbnHHPbr2Fpi
197,the hustle continues,7uPQWVjtkDOem4TfdB54Fa,juicy j,5gCRApTajqwbnHHPbr2Fpi
198,lesions of a different kind,1Sk0I9lYp8eUyzc7vI3r4E,undeath,1vbr39xw4sKFUOiogA0DWN
200,force majeure,4HTj0uquJXV3AYoqIkPbHG,dezron douglas||brandee younger,3HtyiTNRFO5HOPU5Cj3at7|1DT11FntvMnaU47ZZWlTpB
201,sand like stardust,35gmVxx2Q6xL71ndfeFVR5,jordan reyes,2LW5rKkSmhtHLsvNXAtN9s
202,the fink,65vcADceLNpGwWxj5Ledtq,lee paradise,1dH61VepOdvN1Bx5BIukUC
203,bizarre ride ii the pharcyde,48kU5gP41TqZEw32Cwhsna,the pharcyde,7yk35uHNQclPXFGFoTU44w
204,be,2qehskW9lYGWfYb0xPZkrS,bts,3Nrfpe0tUJi4K4DXYWgMUX
205,tripping with nils frahm,1NbOBXUF862DsBNF5byxzh,nils frahm,5gqhueRUZEa7VDnQt4HODp
206,aya,0BUPS678TfgTmCMVOviolC,aya nakamura,7IlRNXHjoOCgEAWN5qYksg
207,new vanitas ep,6Y9i01k1rGe69qVjWsGWNM,william tyler,3iexGtoBAyCUbxOKeru5py
207,new vanitas ep,5EZWB44UxQvTllmmOvarXw,william tyler,3iexGtoBAyCUbxOKeru5py
208,just dropped in (to see what condition my rendition was in),58SiteqzhNYvUIpDaSpxA0,sharon jones and the dap-kings,6LufpoVlIYKQCu9Gjpk8B7
210,mamalarky,0lSoRSGZ6DgcRD7mqRnrou,mamalarky,2AWfnWrfFVhRPVX4JN9a6g
211,spilligion,2L13Kv0sx6GPAHo7QTZLAy,spillage village,7izarc0fRIPbdZ8cVyChRf|6U3ybJ9UHNKEdsH7ktGBZ7|5MbNzCW3qokGyoo9giHA3V
211,spilligion,59jQe4QQAfAx8UxpUt9s5D,spillage village,7izarc0fRIPbdZ8cVyChRf|6U3ybJ9UHNKEdsH7ktGBZ7|5MbNzCW3qokGyoo9giHA3V
212,plastic hearts,5BRhg6NSEZOj0BR6Iz56fR,miley cyrus,5YGY8feqx7naU7z4HrwZM6
212,plastic hearts,0BCjAmbM8ryCM9gxy5yW7h,miley cyrus,5YGY8feqx7naU7z4HrwZM6
213,translate,0Sn4h3jqTAWbVvoFHqG2Od,luke abbott,3rVAnydRNnaQr24T3reJZg
214,holy palm,67WZCZhqrzUIOMeyRfhkjy,flora yin-wong,6G9Fk5r3RJUQSpsZWh6g6B
215,the great dismal,0LKwC9p0PLomstKm9Y0nt3,nothing,60mqEPQp1eNjuwt1Z4yL4J
216,cyr,6jyVmM4JOjBSzJqSa4fRaI,the smashing pumpkins,40Yq4vzPs9VNUrIBG5Jr2i
217,dimensional stardust,5bPRKloL5BbHgeXAjNkkvI,rob mazurek||exploding star orchestra,7uWd7df9GwjSZqo1cVF7Qs|40u4eoB8qj551Cquf3zlEe
219,spontaneous order,16E1tOEfd32Ry573fmYvOO,fatima yamaha,7eZRt08LoDy0nfIS6OwyMP
220,no panic no pain,7K0LNLvjx54vssCWX26PzR,flohio,7qffELscxpltKCso3ByH67
221,shadow of fear,3MmNBalJh4y4n1rcS9urmK,cabaret voltaire,2kS4yz85MaZlxp2VaS3BEe
222,il quadro di troisi,4jSXeII5Vv1ODLIbk2ksCZ,il quadro di troisi,56aveFmMjth9yuDxLjUoEb
223,musick to play in the dark,7yZSVm7D1XSUnKAeRqE6FG,coil,37KB5e6cGsN1AQAB9Omm1U
226,copycat killer ep,4OC1SbVjw7X1L0l2OrpPPg,phoebe bridgers,1r1uxoy19fzMxunt3ONAkG
227,sin miedo (del amor y otros demonios),00wSTrFxoSzA7eeS1UxHgd,kali uchis,1U1el3k54VvEUzo3ybLPlM
228,alias ep,3lpcZOAsYJzvPepNSbzMSb,shygirl,3M3wTTCDwicRubwMyHyEDy
229,good news,0KjckH1EE6HRRurMIXSc0r,megan thee stallion,181bsRPaVXVlUKXrxwZfHK
229,good news,7lQouCmPggSsg1972D3TiE,megan thee stallion,181bsRPaVXVlUKXrxwZfHK
230,my life,1OQ5l5rHKqUumPpn559zJC,mary j. blige,1XkoF8ryArs86LZvFOkbyr
231,mt. marci,3ZOQ4xQivNZVJzOUM3ZZ7v,roc marciano,5X0V59ipZnbvnubW0rQVri
233,live drugs,6wkH6InYGqr5hXxzLkt5Rz,the war on drugs,6g0mn3tzAds6aVeUYRsryU
234,hey u x,4KKRAmQ0ksj32l7mrgLOcF,benee,0Cp8WN4V8Tu4QJQwCN5Md4
234,hey u x,1gvuirDIzJFcSqfrIn01Ld,benee,0Cp8WN4V8Tu4QJQwCN5Md4
235,while the world was burning,1OmWlObj9gAwNnTNgxBUmz,saint jhn,0H39MdGGX6dbnnQPt6NQkZ
236,preyer,14p0YdDE2qOnQzj19YRESN,ilsa,4Qzri61okdEqcgmvlTYDgo
236,preyer,4SI5q0RL3oM2z7XlDZPsOt,ilsa,4Qzri61okdEqcgmvlTYDgo
238,self help,0HSftB7qX5nRj6B3uM1kPc,badge epoque ensemble,08E0CO6MC1ykoQP5VQt4hL
240,home for now,4PPsdoNggFJevcT7n1W0Wf,babeheaven,0RlWCq8bq0lJgR6ZTvcqjQ
241,staunch honey,0qwviyiCohaDUGnYhruXTA,david nance,7p4c2nwJAhBa8pV0tvBRr9
242,welcome to o'block,7gGJ9rNtigRF53dsFo48Wp,king von,6QtgPSJPSzcnn7dPZ4VINp
243,"hill, flower, fog",10EwNjCiM00eAUh3sjfXRu,emily a. sprague,3GeWutjuNRg9uRqiIejRT9
